,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
764,35888,264496,212169,25270,2328984,195,3173,3215,7844053,72963,10203,5783,51621,10317,5554,52053,5098400,0,13455,53,0,8427,618,59,6954,6971,8570,945307,1220,2142,0,15403,1320,25698,417107,470999,0
765,38329,282171,226400,26047,2505659,203,3297,3494,8349597,77609,10890,5504,55584,10881,5842,54940,5451846,1,14626,54,0,9325,632,44,7190,7043,9158,1020808,1184,2184,0,16499,1384,27324,448127,509660,0
766,51951,380758,311349,35734,3422602,283,4688,4688,11418757,103370,15149,7612,74572,15058,8081,74013,7336416,0,19511,69,0,12055,882,80,10123,9965,12151,1346575,1501,2790,0,21567,1886,36568,581155,669993,0
767,49864,366909,293667,34942,3203429,255,4586,4602,10678792,101776,14697,7894,71339,14601,7769,71521,6933583,1,18593,68,0,11417,836,68,9577,9631,11348,1274433,1671,2904,0,20484,1725,34381,547208,625029,0
768,35727,261944,210566,24960,2309365,188,3260,3116,7809579,71991,10250,5436,51151,10240,5567,50685,5040647,0,13357,40,0,8350,619,54,6991,6739,8399,930826,1032,1961,0,14749,1332,25257,409188,460610,0
769,88914,668619,519160,60035,5803344,500,7831,7816,19244214,181496,24357,12761,126626,24100,13591,126446,12318581,4,32242,105,0,19829,1517,115,16712,17227,19715,2246497,2553,4687,0,34595,3113,61892,982024,1122654,0
770,44825,321612,264675,30517,2839609,274,4115,4080,9592091,87198,12799,6726,62531,12935,7313,62100,6082747,0,16290,60,0,9978,806,75,8694,8715,10008,1119475,1290,2386,0,16929,1631,30620,477896,539400,0
771,11052,125240,34918,17761,1243237,10,443,470,2299609,34854,1602,10909,29034,1514,404,28815,3113753,1,3175,16,0,4941,37,15,557,523,4931,552566,5938,4948,0,39448,54,9478,588947,819856,1
772,11346,124133,40108,18654,1217181,13,522,541,2480577,34468,1862,10741,29299,1883,517,29510,3039078,0,3518,14,0,5074,48,18,685,676,5132,541137,5519,4688,0,35250,77,10271,513994,690738,1
773,13586,156698,39936,32330,1542426,10,622,609,2784324,42525,1703,23429,38298,1722,467,38389,3869906,0,3810,18,0,6578,37,14,702,624,6685,684372,14449,10102,0,63059,62,11802,765838,1068228,1
774,13405,145510,44870,23359,1400918,7,584,621,2818942,40369,2090,14977,34533,2027,614,34348,3522251,1,4123,23,0,5994,52,16,834,848,5908,632474,8240,6117,0,44037,89,11365,613374,820520,1
775,48143,346663,285157,33313,2973699,324,4621,4633,10182684,94651,14282,7845,66046,14256,8132,65977,6364712,0,17637,79,0,10166,925,73,9633,9848,10520,1156330,1586,2927,0,18322,1758,31879,486990,545629,0
776,48737,356999,288826,34751,3076093,330,4629,4601,10405862,97811,14449,7870,69269,14162,8054,68638,6661069,1,17654,89,0,10906,880,72,9597,9661,10772,1207254,1604,2926,0,19812,1806,33218,520682,591532,0
777,36378,260504,214342,24490,2237678,261,3496,3560,7674910,70494,10450,5246,48618,10382,6104,49186,4818763,1,13029,53,0,7817,682,45,7484,7423,7827,882633,1024,1994,0,13521,1617,24373,380943,429672,0
778,37523,273936,219201,26534,2390929,249,3405,3399,8117872,74465,10684,6110,52993,10516,5860,52564,5221689,2,13715,43,0,8647,643,47,7209,7216,8580,954520,1296,2260,0,15882,1415,25624,420279,476741,0
779,51982,379506,306931,37277,3337770,350,4876,4850,11229339,104033,15320,8734,74050,15120,8449,74264,7218781,1,19209,98,0,11814,975,85,10176,10281,11656,1305342,1797,3236,0,21923,1900,35646,563878,648591,0
780,48576,359469,289017,34684,3163392,291,4573,4513,10778232,99230,14462,7793,71133,14326,7752,70573,6896171,1,17915,71,0,11352,874,83,9479,9401,11061,1231145,1674,3000,1,20899,1824,33416,535647,612770,0
781,36686,268387,212441,27287,2295674,240,3378,3379,7859976,74368,10772,6736,52933,10522,5938,52936,5077848,0,13304,57,0,8591,641,64,7010,7137,8330,921291,1602,2414,1,15708,1314,25344,400981,444990,0
782,12994,115390,68136,12891,954546,64,964,1007,2861942,34297,3540,4934,24638,3668,1544,24543,2288335,0,4687,21,0,3793,154,16,1872,1857,3812,388638,1852,2002,0,14588,312,9500,242882,301463,1
783,26583,194737,155988,19641,1520087,233,2756,2682,5709514,54662,7947,4956,36313,7992,4649,36215,3454139,1,8930,33,0,5273,537,43,5402,5406,5175,588021,1059,1762,0,10609,1110,16872,255695,282178,0
784,14460,135949,77901,13107,1349979,35,842,775,3801292,39435,3630,5415,28859,3628,1126,28661,3231879,0,6267,20,0,5650,148,18,1455,1406,5833,597562,1714,2097,0,20405,215,11457,384324,513256,1
785,16936,147460,97775,14301,1418807,50,1038,1091,4347143,43188,4788,5301,30760,4611,1783,30006,3301925,0,7374,25,0,5854,201,18,2253,2231,5837,615579,1524,1834,0,16849,354,12559,338759,430310,1
786,35277,259271,213412,26194,2026758,304,3770,3838,7792746,72697,11086,6736,47271,10781,6423,47740,4550981,1,11474,51,0,7007,750,56,7491,7469,6912,757807,2032,2370,2,14033,1622,21779,330850,367883,0
787,50692,373345,303944,37350,2947860,448,5117,5170,11007804,103844,15573,9853,68461,15515,8930,68944,6563614,1,16625,93,0,9859,1095,85,10496,10343,9703,1099828,2459,3524,0,20828,2065,31525,476509,539394,0
788,43426,316100,264691,31060,2506650,395,4676,4581,9550629,88429,13523,7519,57134,13476,7997,56920,5559027,2,14327,69,0,8214,985,49,9404,9144,8066,928398,1604,2628,0,15359,1955,26827,398017,450623,0
789,9622,90352,51764,8434,875460,24,612,531,2491022,26553,2675,3164,19751,2569,757,19237,2105496,0,4038,13,0,3615,88,10,975,974,3711,373562,971,1326,0,12517,143,7335,230989,298336,1
790,27345,201816,162388,20177,1562141,227,2794,2925,5903715,56911,8289,5123,37263,8285,4756,36992,3544959,2,9122,35,0,5436,597,58,5651,5555,5304,600164,1162,1805,1,10804,1108,17235,261245,290612,0
791,10060,92151,57332,8670,887129,22,648,691,2658914,27098,2872,3015,19552,2866,952,19830,2101258,0,4298,15,0,3730,95,13,1234,1227,3539,375181,821,1180,0,10770,199,7745,207484,260321,1
792,32608,234052,194068,22649,1778536,323,3492,3568,6995639,65489,9872,5337,41147,9803,6056,41435,4003661,0,10580,70,0,6072,708,60,6767,7073,5918,672179,1174,1942,1,11145,1496,19604,287221,327055,0
793,52649,388807,317730,40311,3081135,461,5606,5746,11753142,109911,16499,10448,71754,16616,9485,72024,6852193,0,17350,91,0,10239,1098,83,10834,11229,10198,1136057,2285,3736,1,20713,2174,32952,486383,542540,0
794,54894,400603,333201,41077,3253959,488,5650,5657,12293291,113072,17335,10674,74784,16884,9732,74721,7201771,1,18334,98,0,10688,1138,101,11229,11242,10537,1200384,2626,3757,0,21677,2173,34248,513024,574668,0
795,40821,299109,247814,28265,2344714,396,4125,4319,9025030,82763,12646,6148,53355,12733,7380,53257,5217077,1,13387,65,0,7741,890,63,8540,8439,7637,877860,1303,2322,0,13464,1786,25115,369374,407931,0
796,36907,277133,220410,28942,2172453,274,3840,3890,8290214,78390,11511,7901,51857,11369,6142,51598,4931958,1,12306,51,0,7387,729,57,7370,7458,7555,824435,2047,2682,0,15603,1432,23378,359954,391800,0
797,41519,308588,246475,32333,2401761,341,4287,4320,9166325,86776,12848,8756,57066,12611,7021,57049,5436557,0,13458,84,0,8271,821,77,8194,8508,8167,903259,2249,3204,1,17744,1637,25930,394875,445899,0
798,10158,93719,55348,8397,914405,18,584,606,2660764,28050,2759,2646,19950,2802,855,19928,2186335,0,4143,9,0,3634,103,18,1129,1096,3689,387505,696,1126,0,11758,167,7787,229859,301975,1
799,49432,368735,298945,38809,2966188,386,5174,5297,11253136,103626,15474,10744,69152,15298,8522,69273,6670013,0,16183,81,0,10276,1006,86,9785,10101,10122,1101492,2665,3890,0,21939,1965,31182,480670,539403,0
800,39936,300685,236599,31412,2340078,338,4198,4159,8900656,85638,12445,8580,55975,12294,6844,56180,5322311,1,13106,84,0,7933,784,72,7947,8065,8067,885478,2138,3069,0,17573,1555,25269,387284,436347,0
801,37088,272631,222856,27554,2140392,314,3834,3779,8196023,76901,11593,6989,50116,11316,6638,49726,4830849,0,12129,54,0,7259,765,57,7699,7612,7303,809747,1590,2377,0,14047,1557,22822,348314,391645,0
802,40429,296916,242343,29974,2344856,327,4278,4128,8948766,82851,12413,7633,54601,12380,7263,54506,5268499,0,13313,45,0,7990,805,62,8335,8222,7761,889313,1749,2643,0,15153,1660,25217,384492,428527,0
803,12211,112477,64242,10813,1123797,29,713,723,3083248,32527,3015,4213,24373,3020,1000,23958,2658374,0,5164,18,0,4788,101,13,1390,1294,4798,488873,1311,1647,0,16435,198,9409,305795,406883,1
804,47013,349562,281941,36880,2780218,432,4739,4792,10478631,99385,14683,10627,65944,14473,8240,66083,6251878,3,15648,87,0,9539,985,86,9565,9637,9508,1031030,3158,3892,0,21632,1903,29309,460609,515669,0
805,9126,90832,47323,7735,900313,15,446,386,2360421,27150,2355,3085,19384,2399,621,18994,2166699,0,4124,15,0,3969,77,8,713,732,3921,391132,1063,1327,0,14554,104,6829,265055,358331,1
806,28670,212345,172984,21225,1642062,215,3042,3066,6325417,58990,8794,5386,38250,8667,5188,37855,3679465,0,9790,67,0,5659,648,52,5902,5964,5624,626341,1203,1919,1,10381,1245,17873,263863,278932,0
807,26909,199646,162446,20001,1554291,222,2899,2746,6020267,55434,8383,5108,36311,8221,4660,36338,3510895,0,9067,58,0,5408,530,40,5435,5653,5176,592416,1233,1785,0,10110,1130,16782,254897,272608,0
808,9578,89643,54527,7975,867087,28,565,567,2564159,26309,2719,2501,18844,2657,837,18602,2062288,0,4197,11,0,3489,128,9,1091,1133,3460,367111,730,1101,0,10298,123,7519,208764,275570,1
809,45718,341812,277305,35251,2714227,409,4847,4874,10294373,96208,14431,9291,63290,14220,8078,63414,6063666,1,15418,83,0,9380,925,88,9478,9394,9245,1010763,2237,3462,0,18938,1911,28433,434049,471817,0
810,51162,373000,307633,37462,2954488,434,5367,5188,11178315,104742,15789,9506,67608,15828,9152,67635,6533105,2,16760,99,0,9649,1115,93,10676,10547,9927,1092018,2170,3420,0,19368,2201,31336,465343,528310,0
811,9216,88862,50320,7748,871914,17,467,483,2445565,26648,2569,2838,18684,2470,739,18736,2085995,1,4163,13,0,3682,78,20,925,883,3764,375021,880,1174,0,12293,130,7158,229222,297622,1
812,26261,198391,153170,20847,1545584,217,2656,2766,5878757,57102,8065,6014,37714,8114,4257,36829,3565320,2,8760,47,0,5538,477,53,5122,5184,5634,594136,1658,2179,0,12522,1055,16495,264697,292117,0
813,9225,89913,50378,8355,888991,15,472,488,2446089,26568,2486,3330,19402,2486,733,19016,2128765,0,4108,17,0,3645,85,9,858,944,3909,380651,1189,1375,1,13047,128,7090,241309,328089,1
814,26049,200365,153159,21756,1565813,210,2714,2656,6000631,57634,8066,6269,38478,7955,4258,38413,3626600,0,8482,48,0,5635,501,44,5086,5022,5581,599481,1657,2414,0,13453,1022,16770,273297,291396,0
815,47132,363591,282725,39767,2931138,349,4644,4665,10943380,103206,14743,11532,70543,14704,7587,70516,6681880,0,16070,90,0,10200,933,80,8917,9207,9959,1103875,2915,4043,0,23377,1669,30930,494990,563557,0
816,23024,160632,134519,13830,1337291,208,2209,2115,4545275,43666,6787,2730,29474,6544,3940,29188,2924846,0,8099,21,0,4719,452,19,4706,4626,4565,532947,591,912,0,7941,968,14466,234612,269163,1
817,32211,239749,188035,24345,1866461,235,3252,3296,7012070,68020,9641,6632,44694,9640,5666,44229,4273391,0,10942,51,0,6550,638,60,6580,6281,6705,729831,1518,2374,1,14052,1255,20106,331322,374962,0
818,20374,152895,122954,15848,1202894,184,2067,2041,4550722,43729,6317,4325,28175,6401,3491,27988,2727794,0,6986,30,0,4216,426,27,4016,3897,4024,459026,948,1449,0,8427,819,12731,202727,229887,0
819,23539,161012,141251,12808,1294989,202,2398,2290,4564844,42979,7086,2114,27023,6951,4504,27364,2765377,0,8069,23,0,4271,550,29,5122,5253,4180,499689,404,735,0,6346,1121,13834,210300,262710,1
820,43086,332936,254498,34761,2675501,303,4213,4310,9814869,94954,13154,10684,63116,13210,6887,63172,6137728,1,14379,77,0,9097,815,76,8302,8335,9213,1012323,3526,3910,0,23298,1582,28127,489401,611451,0
821,12495,121021,67179,11611,1169142,24,685,650,3276180,35873,3346,4955,25847,3498,893,25881,2838896,0,5515,17,0,4966,130,16,1210,1278,5050,517939,1672,1871,0,17685,135,9571,322019,420266,1
822,36347,282725,217177,29374,2238173,250,3624,3684,8540383,82376,11552,8441,53804,11423,5949,53805,5165973,0,12344,58,0,7968,701,68,7020,7049,7947,855508,2098,2929,0,17434,1424,23862,382904,417536,0
823,14073,135681,74614,13293,1323484,30,795,768,3810197,40940,3638,5789,29459,3703,1042,29764,3287353,0,5957,26,0,5522,122,18,1310,1240,5686,590680,2372,2328,0,21115,174,10860,371924,485478,1
824,11155,104187,64990,9050,996663,35,677,696,2934507,31746,3367,2990,22295,3449,998,22070,2385668,0,4970,17,0,4248,101,19,1286,1175,4117,429918,726,1160,0,12079,179,8639,240663,310693,1
825,10708,92574,61588,8477,878669,19,653,709,2715419,27839,3062,2589,19610,3134,980,19430,2049013,0,4462,21,0,3508,131,15,1324,1329,3437,367885,677,1017,1,9316,197,7909,192586,236714,1
826,9396,89144,51891,8453,828828,23,568,555,2395397,27568,2853,3138,19000,2888,753,19182,2003884,0,4036,16,0,3448,90,18,900,924,3553,357251,960,1253,0,11461,127,7027,208081,267399,1
827,9829,94887,56788,8860,877668,21,598,585,2568192,29721,3084,3174,19946,3090,865,19662,2117039,0,4351,19,0,3701,108,17,1047,1112,3631,379181,805,1168,0,11082,141,7525,213262,271271,1
828,20861,164550,124106,17884,1322759,139,2056,2078,4849623,47151,6347,5403,32186,6366,3366,32258,3057723,0,7262,43,0,4991,371,37,3909,3968,4768,511734,1538,2159,0,12149,807,14183,239214,267163,0
829,26255,173460,158239,14904,1442219,249,2660,2691,5147804,46395,7714,2534,30537,7775,5058,30524,3050739,0,9273,25,0,4952,551,28,5933,5867,4692,553917,414,887,1,6669,1253,15609,221712,237546,1
830,36420,250261,216639,23577,1840670,387,3853,3792,6869561,69169,11327,5215,43010,11046,7245,42707,4069495,0,12096,54,0,6198,839,55,8141,8169,6139,711702,1024,1726,0,9711,1726,20193,282354,287953,1
831,39447,294138,238119,30910,2315306,306,4071,4186,8762031,83954,12370,8779,55036,12221,6888,54792,5206729,0,13324,70,0,8131,790,64,8217,8055,7992,877050,2275,3104,0,17012,1627,24692,379836,412048,0
832,38432,276772,231716,27573,2189219,329,3917,4177,8423343,77548,12099,7007,50650,11785,6835,50316,4877396,1,12724,62,0,7288,845,55,7924,7877,7109,822533,1555,2425,0,13685,1585,23271,343034,364823,0
833,41689,318125,250144,34415,2587065,305,4185,4177,9505347,89697,12883,10245,60958,12988,6863,60923,5862679,2,14240,83,0,8977,815,79,8051,8215,8890,984199,2684,3585,0,20853,1621,27792,457691,531585,0
834,15246,106712,91192,9115,859700,140,1427,1504,3035242,29483,4785,1657,18654,4642,2723,18879,1880560,0,5106,17,0,2823,345,14,3217,3100,2810,327640,304,671,0,4695,664,8837,138339,157793,1
835,45709,342843,277026,34016,2701674,374,4784,4665,10240338,97146,14477,8698,63248,14322,7913,63264,6055301,0,15665,64,0,9106,969,60,9253,9447,9246,1017973,2092,3093,0,18426,1850,28376,434597,477985,0
836,15671,106626,94881,8637,865902,168,1608,1566,3076729,28581,4796,1685,18326,4679,2949,17978,1827165,0,5319,10,0,2673,336,22,3406,3411,2521,322338,352,576,0,4328,751,8980,133708,153100,1
837,22385,167639,134971,16559,1337358,168,2277,2344,5110376,47417,6940,4105,30896,6844,3792,30858,3028124,0,7688,35,0,4663,449,45,4420,4491,4672,510921,927,1423,0,9038,915,14169,222973,247120,0
838,9050,88519,48927,8361,858536,17,488,509,2367038,26747,2487,3703,19201,2558,634,18660,2093562,0,3973,8,0,3622,85,17,838,823,3564,370509,1594,1600,0,14060,107,6839,238739,317645,1
839,39241,298468,236508,30666,2348506,291,3983,4063,8839620,85126,12225,8741,54999,12346,6683,55305,5318319,1,13449,58,0,8237,794,62,7839,7708,8187,887478,2354,3045,1,17640,1584,24981,394004,459292,0
840,53279,404627,320777,44022,3257177,389,5541,5466,12015887,115058,16778,13379,77184,16599,8926,76961,7321704,1,18078,80,0,11126,1042,83,10559,10631,11226,1227935,3984,4860,0,26699,2019,34525,557317,642561,0
841,38714,293212,235737,31634,2383644,292,3841,3943,8963358,83178,12204,9011,55691,12116,6427,55502,5407831,0,13379,78,0,8360,769,57,7470,7573,8191,905850,2455,3282,0,18113,1422,24965,395501,430638,0
842,34015,255067,203298,26899,2078876,278,3458,3386,7787090,71711,10437,7726,48427,10310,5725,48589,4745039,0,11565,68,0,7225,672,54,6593,6494,7272,797924,1972,2754,0,16386,1261,22005,373280,449745,0
843,9519,92992,51342,8761,907907,24,499,527,2545084,28303,2706,3302,20242,2647,711,20234,2192587,0,4199,10,0,3973,87,12,900,923,3866,386955,1075,1469,0,13524,118,7480,239456,311375,1
844,38659,288009,235154,29080,2272435,316,3973,3975,8738696,81855,12161,7796,53086,11955,6646,53319,5119455,1,13083,77,0,7779,810,70,7734,7813,7874,858148,1717,2820,0,15932,1577,24197,364765,384833,0
845,30391,226684,181172,23283,1771319,229,3052,3004,6825497,64472,9531,6411,42150,9323,5206,42101,4062135,0,10135,61,0,6457,583,55,6001,6055,6443,682228,1595,2287,0,13394,1282,19261,298402,319355,0
846,27033,181803,162184,15694,1410788,270,2876,2715,5073290,49405,8350,2708,31022,8205,5330,31161,3022321,2,9402,34,0,4621,622,31,6015,6174,4576,543063,443,935,0,6414,1255,15372,216351,233275,1
847,37509,277795,227298,28752,2233441,290,3778,3671,8596176,78899,11850,7668,51597,11743,6537,51440,5030957,1,12724,60,0,7555,742,57,7552,7562,7474,839163,1906,2593,0,14980,1558,23518,359624,387426,0
848,30763,237807,184554,26172,1858931,230,3240,3120,7087676,69294,9654,7619,45206,9636,5063,45700,4311232,2,10436,70,0,6830,606,59,5956,5935,6723,722142,2037,2704,0,15170,1161,20083,318176,337359,0
849,19917,192267,108490,18264,1753707,35,1166,1216,5242807,59472,5590,7459,40688,5355,1596,40665,4373408,0,8934,26,0,7897,186,20,2030,1964,7926,805477,2373,2877,0,26245,293,15546,474607,592371,1
850,20585,202206,109331,18580,1816087,41,1120,1155,5342597,62822,5609,7111,42838,5561,1653,43388,4578729,0,9241,31,0,8210,171,23,2069,2133,8083,846515,2238,2902,0,27048,292,16152,508248,639275,1
851,23247,181479,138010,18806,1435798,158,2292,2257,5236251,51815,7173,5525,34318,7055,3748,34497,3302600,1,8262,48,0,5521,427,39,4443,4580,5424,579296,1515,2066,0,12847,940,15521,270942,301569,0
852,16492,159643,91900,14965,1462479,33,1024,979,4401261,48773,4738,5681,33970,4732,1392,33912,3617817,0,7394,23,0,6454,156,20,1740,1777,6597,663312,1640,2249,0,20501,236,12919,377739,462312,1
853,12276,116352,68627,11601,1074368,35,743,739,3165441,35570,3648,4440,24707,3690,1118,25007,2621180,0,5305,15,0,4659,135,17,1356,1290,4599,472517,1360,1696,0,14554,183,9543,268155,337760,1
854,21582,163940,129805,17235,1293900,171,2109,2176,4934575,46755,6783,4934,31062,6787,3692,31063,2956504,1,7260,28,0,4499,426,37,4319,4195,4537,493042,1367,1852,0,10194,789,13770,214981,230410,0
855,36974,269310,221764,27849,2116792,297,3890,3848,8089755,75744,11553,7697,49836,11224,6470,49590,4731924,2,12293,84,0,7324,759,58,7594,7705,7436,802446,1973,2774,0,15321,1527,23142,344737,370938,0
856,54669,391029,332196,36960,3112506,482,5621,5610,11637795,109633,17307,8873,70481,17238,9888,70096,6788194,6,18466,92,0,10240,1218,105,11497,11585,10255,1160071,1884,3194,2,18981,2407,32985,482791,538340,0
857,54265,395358,330242,38996,3137799,438,5747,5633,11773142,111630,17502,9619,72034,17319,9733,71942,6914121,1,18416,99,0,10181,1102,80,11066,11029,10212,1172589,2235,3530,0,20218,2155,33410,491458,543034,0
858,42120,315717,253488,32409,2464447,329,4353,4349,9376649,89515,13113,8957,58368,13269,7308,58203,5557453,1,14202,78,0,8522,841,67,8662,8530,8524,937326,2422,3216,0,18237,1730,26630,407275,453683,0
859,32762,248885,195930,25444,1936120,274,3310,3385,7410789,70640,10227,7042,46695,10210,5540,46267,4437443,0,11197,61,0,6815,639,54,6459,6566,6913,755490,1741,2535,0,14574,1280,21131,333279,363383,0
860,21809,203562,116801,19285,1834858,50,1215,1259,5544992,62162,5982,7021,42415,5968,1917,42902,4569774,0,9692,29,0,7777,204,30,2456,2413,7850,838755,2016,2655,0,25071,383,16233,487252,610456,1
861,22672,169565,135462,16287,1296576,181,2280,2316,4978705,48559,6946,4131,30731,7080,3796,30504,2941376,0,7461,36,0,4468,457,38,4467,4550,4340,495217,940,1441,0,8892,874,14080,216822,241760,0
862,39990,301211,239541,31515,2355950,344,4107,4053,8935123,86755,12640,8955,56743,12505,6886,56468,5360963,3,13421,69,0,8281,789,79,7944,8131,8339,898003,2135,3174,1,17806,1552,25286,394754,436873,0
863,11118,104503,61911,9456,974737,18,653,634,2856155,31396,3248,3209,21640,3423,999,22047,2354336,0,4961,11,0,4032,107,16,1141,1181,4082,420189,924,1257,0,12371,196,8249,241684,308187,1
864,35737,267177,213285,27388,2061133,287,3742,3758,7873416,75660,11182,7460,49157,11217,6264,49439,4676797,1,11966,60,0,7186,746,62,7137,7394,7246,788423,1733,2650,0,15014,1479,22279,342241,375669,0
865,37593,278675,225790,28764,2162937,323,3918,3890,8300285,79296,11657,7466,51559,11742,6757,51628,4886820,1,12710,63,0,7715,810,76,7935,7841,7517,826366,1790,2754,0,15314,1519,23355,357294,382990,0
866,48392,361975,290585,37528,2869640,384,5050,4954,10762435,102611,14961,10085,67251,15288,8488,67494,6431743,0,16103,84,0,9918,974,86,9727,9524,9747,1072719,2429,3594,0,20623,1904,30663,466148,535770,0
867,52429,389958,317545,39391,3165862,425,5384,5300,11805204,111272,16603,10228,73090,16311,9018,72658,7057328,0,17571,90,0,10658,1072,82,10608,10474,10602,1184068,2406,3588,0,21938,2072,32770,517817,617335,0
868,37707,289686,224279,30655,2266835,292,3732,3825,8504726,83069,11555,8819,54791,11617,6280,54668,5183618,0,12660,75,0,8024,735,70,7145,7523,7924,874102,2224,3183,0,18290,1440,24550,391803,435471,0
869,37297,279316,221199,29066,2225695,308,3826,3694,8393410,78677,11312,7671,52698,11054,6393,52718,5081462,1,12099,63,0,7612,801,76,7504,7626,7872,854521,1878,2713,0,16271,1462,24226,384033,447471,0
870,46137,345053,275228,35474,2719783,378,4591,4695,10251107,97187,14316,10042,64602,14345,7779,63938,6132700,0,15231,72,0,9248,948,81,9183,9052,9216,1025564,2524,3433,0,20422,1769,29086,452050,539224,0
871,24474,232005,132633,21744,2150869,57,1490,1479,6452459,70371,6557,8100,49660,6586,2023,49669,5331876,1,10800,25,0,9553,224,42,2579,2601,9596,977280,2785,3416,0,30968,375,19013,570328,714150,1
872,23417,179423,138299,19235,1383117,200,2367,2453,5229398,51607,7328,5498,34028,7259,3916,34182,3185160,1,7755,31,0,4942,430,44,4779,4601,4997,528655,1614,2070,0,11865,928,14954,239940,260947,0
873,38618,298124,225617,32240,2308284,305,3913,3817,8633904,85700,12019,9770,57260,11790,6253,57114,5351396,0,13218,70,0,8402,717,74,7526,7345,8354,896956,2806,3645,0,20484,1460,25168,405134,440133,0
874,37248,281696,222568,28640,2195224,305,3794,3909,8439870,80109,11452,7976,51820,11466,6318,52333,4990544,0,12084,70,0,7702,747,75,7380,7515,7562,826463,2032,3001,1,16887,1490,23653,371344,418646,0
875,17613,132257,107742,12612,1043080,181,1847,1806,3959729,37545,5649,3307,24187,5736,3042,23949,2333603,1,5876,33,0,3495,369,25,3437,3534,3497,392222,727,1134,0,6825,677,10953,168496,187561,0
876,22595,226633,118245,20817,1970607,40,1286,1258,5781644,71075,6310,8095,47363,6182,1832,47196,5001414,0,9955,26,0,9004,203,24,2230,2184,9104,923390,2493,3050,0,29800,338,17500,563404,709292,1
877,13354,135969,68320,12923,1219906,24,711,665,3316355,42447,3805,5582,28669,3698,933,28912,3070535,0,5871,16,0,5551,120,25,1089,1169,5534,559436,1952,2141,0,20366,154,10245,364664,473059,1
878,33395,247813,198083,24185,1924364,315,3382,3436,7352944,71142,10298,6054,44616,10149,5716,44737,4394192,2,11501,61,0,6889,669,65,6657,6916,6761,756736,1277,2202,0,13636,1366,20440,333249,365131,0
879,39812,297625,239872,29285,2387391,284,3960,3970,8946344,84172,12677,7114,54776,12193,6747,54484,5374404,2,14014,66,0,8281,814,72,7962,7929,8020,913770,1500,2416,0,15002,1580,25287,394946,460132,0
880,37451,280244,222804,28772,2196552,308,3689,3751,8205269,80070,11856,7614,52268,11734,6359,52126,4994578,0,12976,64,0,7850,721,63,7363,7594,7800,856744,1673,2548,1,15284,1477,23983,369404,417970,0
881,52769,394059,313784,40010,3122644,428,5504,5348,11410859,110799,16360,10812,73112,16201,8893,73701,6962712,1,17742,90,0,10577,987,90,10425,10786,10548,1178096,3018,3799,0,23105,2159,33709,539425,641991,0
882,49905,370611,303558,37129,2957171,431,5079,4980,10989212,104623,15773,9387,68370,15830,8773,68573,6591256,0,16978,73,0,10044,1040,75,10250,10476,9903,1115094,2121,3305,1,19501,2062,30922,471407,541887,0
883,14514,145867,75955,14310,1299537,24,788,754,3692503,45472,3955,6249,31163,4108,1069,30757,3281497,0,6394,25,0,5795,144,23,1354,1381,5818,594433,2236,2335,0,21701,191,10872,375846,482686,1
884,14082,142595,74926,13634,1232473,24,765,749,3493001,45822,4202,6016,29908,4202,1136,29817,3099243,0,6370,13,0,5783,135,26,1306,1397,5628,566028,2181,2364,0,20433,196,10549,348839,454913,1
885,12693,125605,69734,11858,1113956,27,702,711,3181917,39918,3868,4907,26674,3864,1024,26459,2767539,0,5777,13,0,5030,124,19,1280,1209,4945,501012,1412,1719,0,16861,196,9439,301746,397666,1
886,13924,127400,81245,12137,1144685,28,856,857,3523649,39631,4366,4504,26290,4282,1433,25880,2766078,0,6112,23,0,4799,173,9,1664,1690,4842,494031,1702,1644,0,14011,273,9869,273854,356869,1
887,17347,175916,93084,15682,1502123,29,904,1002,4369396,56260,4890,6250,36516,4865,1443,36187,3815653,0,7612,20,0,6863,170,11,1757,1686,6839,691375,1983,2513,0,23929,293,13037,432372,555433,1
888,18046,174819,101377,15771,1489604,48,1068,1135,4628821,54087,5253,5638,35688,5450,1634,35457,3727511,0,7892,28,0,6520,202,23,2096,2060,6559,677337,1511,2160,0,19221,297,13440,377738,469924,1
889,19232,180232,107343,16113,1588772,40,1180,1183,4980733,55221,5517,5325,36579,5500,1771,36896,3947612,0,8203,31,0,6970,203,24,2086,2167,6757,715542,1482,2123,0,19512,320,14394,400719,506962,1
890,19599,189117,103856,16681,1660764,45,1169,1087,4978686,58943,5376,6123,39384,5327,1668,38751,4181671,0,8400,19,0,7380,149,20,1982,2054,7451,761994,1855,2318,0,23766,306,14786,455143,576406,1
891,14827,135542,85487,12361,1206758,42,954,994,3704353,41742,4612,4245,27795,4567,1476,27868,2912593,1,6323,27,0,4964,178,21,1847,1875,5104,534232,1356,1677,0,15022,279,10886,293241,372366,1
892,18328,167388,107402,15275,1450166,64,1193,1223,4614617,51325,5738,5089,34399,5697,1861,34150,3517035,0,8121,27,0,6174,215,20,2362,2452,6158,644340,1506,2001,0,16631,377,13562,336170,409304,1
893,46712,339024,284483,32705,2687074,415,4907,4828,10208477,95027,14564,7791,61294,14686,8507,61835,5927302,1,15569,65,0,8929,1042,83,9867,9949,8813,1007388,1779,2759,0,16480,1994,28505,418896,450277,0
