,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
832,38432,51629,10,86845,4,51353,11,86911,9,21740,21426,36178,36390,21330,21421,36548,36683,454572,91544,457353,93934,452269,90880,453939,94728,880740,1217546,1223527,901618,878207,1211379,1213417,896909,771598,352556,961738,357257,768462,351753,959620,354412,119312,119581,86382,85841,119750,119946,85837,85884,52960,43747,53638,21334,52988,43508,53491,21368,364823,338642,0
833,41689,61777,15,97108,15,61822,10,97364,14,22855,22991,39261,39601,22878,23104,40283,39171,545524,98414,541835,104474,548405,97851,545575,104987,1022930,1355946,1347963,1023627,1022464,1361040,1347998,1023379,965628,395733,1171464,393226,966562,396772,1176748,396546,139075,138339,106821,106935,138923,139383,107428,107295,79970,45161,78969,24614,78671,44642,80569,25095,531585,403526,0
834,15246,23127,7,30386,3,23229,7,29944,9,9075,9461,13719,13411,9139,9551,13621,13215,180415,34925,177151,36958,181305,34925,176708,37313,351717,416117,403382,344199,350266,420028,405231,344302,314058,132983,361638,129781,313025,133710,364768,130597,42878,43120,38461,38335,44061,43592,38568,38625,22834,13041,22644,10481,22716,13216,22880,10527,157793,125612,1
835,45709,66264,14,105646,19,65682,11,105188,19,25474,25506,43225,43909,25749,26042,43386,43735,563964,105614,567379,113468,563988,107538,565829,113894,1086902,1441275,1448942,1114997,1096169,1461441,1476883,1113729,972913,423763,1190701,428437,976392,424134,1210554,428407,144155,143678,110342,110026,143793,143245,111666,111068,70822,48162,71561,27223,71449,47541,70962,26877,477985,420554,0
836,15671,22798,7,30660,4,22651,9,30489,8,9886,9799,13899,13955,9560,9840,14067,13875,178486,36747,179149,39001,178598,37240,177791,38890,354254,414250,414201,353840,347986,422625,417623,351950,301974,131717,345633,132013,301719,131660,351255,131194,42025,42240,38245,38580,42499,42080,38356,38313,21045,13694,20825,10972,21172,13801,21165,11034,153100,123658,1
837,22385,31166,8,52908,7,31142,5,52393,10,13034,12351,21168,21134,12244,12688,21006,21346,278897,54200,281364,56346,278628,54160,278242,55521,530534,741075,738901,549824,539487,733195,739194,538166,477857,212843,608144,213637,485266,211623,606039,212715,73960,74284,54214,53730,73457,73693,53677,53906,36477,25992,36583,12828,36629,25707,36186,12571,247120,205135,0
838,9050,18724,0,25618,0,18843,1,25333,0,4637,4459,7727,7718,4283,4665,7526,7912,191882,23353,188536,25709,190454,23400,189197,26005,266249,329531,322860,261202,266241,331568,323765,265622,370376,98496,480278,95426,367828,97108,488125,95925,44980,45730,47583,47130,45204,45765,46952,47165,51931,8847,52310,6528,51598,8954,52201,6370,317645,120495,1
839,39241,55966,15,92883,10,56547,12,93029,6,21597,21967,37339,37031,21784,21822,37458,37510,492228,93541,488099,96247,491063,93608,495286,98434,940991,1273615,1262113,937187,936749,1263476,1271240,954249,858921,372348,1056603,369095,847867,369607,1070648,373230,127219,127423,94884,95297,125561,124601,95998,96495,66686,43699,64491,22637,64737,43053,65897,22804,459292,370368,0
840,53279,80442,13,121565,12,81129,11,121447,8,29186,29290,51033,50491,29434,29936,51131,50276,685826,121153,682786,134262,689152,122059,685945,135994,1309621,1690917,1672778,1317920,1310392,1698383,1697495,1318381,1215639,500020,1435898,497414,1211557,497406,1463387,500383,170271,170058,136762,136387,169084,170403,137752,137218,96278,54267,94795,33154,94926,53697,97152,33048,642561,515216,0
841,38714,56301,16,90222,13,56353,6,90291,10,21781,22013,37361,36963,21757,21470,37092,37300,498419,92838,499420,99514,498893,93929,501567,99064,957089,1271719,1273564,968524,948458,1286361,1290573,967070,879074,373738,1065952,375073,876364,371063,1089578,376989,129693,128993,97066,96546,129125,129427,97669,97331,66217,43586,65453,22453,65129,43379,66522,22762,430638,369953,0
842,34015,47390,12,79353,4,48063,8,80230,7,18678,18555,32203,31940,18657,18872,32585,31808,433699,82432,432542,85047,437395,83453,439626,84682,808309,1127668,1124941,822569,815241,1130658,1138505,819199,770710,325883,946556,326061,767562,324416,956590,327261,117338,116658,83362,82738,114828,116407,82989,83604,65447,40977,62328,18806,61809,39955,65007,18951,449745,321267,0
843,9519,19678,0,27102,1,19542,0,26669,0,4865,4833,8055,7999,4899,4957,7868,7866,200890,24301,201334,27642,201164,24464,199996,28116,289543,345269,346414,288254,291621,348834,343644,291505,393799,104377,498457,104222,388431,103863,495687,103751,47573,47765,49367,49131,47549,47150,49394,49026,51676,9247,51549,7137,51943,9402,51542,6960,311375,125592,1
844,38659,54146,9,90010,14,54414,9,89402,5,21590,21899,37111,37166,21629,21540,37098,37121,476345,91255,475948,94797,471025,90535,475565,96965,935898,1256774,1254028,937588,919556,1248520,1253577,932755,822367,367847,1008548,367317,818693,362671,1005165,366847,122970,122943,91245,92066,123728,122639,91173,91384,57823,44272,57983,22064,58241,43879,58675,21828,384833,355646,0
845,30391,41673,9,72357,13,40876,9,71741,6,17160,17155,28208,28418,16980,16806,28598,27847,370462,72604,372428,72875,368412,72692,368095,73751,708807,999138,999378,719763,706702,988566,986923,716220,641725,290170,813049,291928,640395,288691,806245,289932,100884,100712,70324,69761,100642,100253,69828,69824,47941,36957,47965,16321,48249,36548,48309,16112,319355,282371,0
846,27033,36223,13,54655,12,35861,8,55023,8,16136,16852,24312,23937,16024,16214,24602,24107,294286,65517,285958,62172,292185,64560,283952,62158,554074,745818,715083,536871,550281,734066,705398,531699,473986,229524,590211,222377,474983,226763,584233,220244,77200,76582,59148,59298,76704,76365,58776,58990,32045,28113,31611,16612,32177,27564,31880,16349,233275,213632,1
847,37509,52306,9,86754,9,52000,12,86694,11,20936,21287,35915,35592,20930,21161,35594,35883,468216,90432,468978,95231,463045,89176,463406,94957,916502,1238532,1232985,927460,915898,1221325,1221858,921616,806060,358075,998075,358908,810099,355356,987647,356737,120523,119873,90105,90113,120323,119982,89283,88961,57735,42707,57710,21566,58327,43112,57282,21185,387426,344507,0
848,30763,43713,7,75553,11,43464,6,75046,7,16925,17335,29097,29103,16792,17095,29006,29201,392888,75024,390928,74839,390792,73510,386243,74707,741294,1047594,1028162,742298,745800,1039068,1012226,731234,682402,304850,869192,302229,690328,303420,859875,298936,106119,106188,74266,75011,106997,106150,73585,73826,52427,37477,52189,16689,52776,37505,52774,16339,337359,302706,0
849,19917,34058,4,62353,2,33475,0,62373,2,9031,8925,18205,17966,8808,8774,18435,18346,386516,57071,382619,53939,380857,56519,382275,53911,503808,821227,812303,499499,495525,806279,801948,502218,696490,226026,1054364,223071,688510,221543,1041017,222387,119469,120463,82464,82008,118917,118924,81269,81963,97759,30707,97441,11250,98130,30311,97805,11204,592371,257823,1
850,20585,35357,1,65636,1,35453,0,65756,2,9168,8948,18248,18035,9088,9217,18096,18531,398480,58141,400037,53802,398248,57306,396931,53142,504753,831656,830248,512893,510858,820603,822936,508650,720641,229976,1110849,231323,728123,229723,1099679,228415,123050,123062,88573,88425,123420,122212,89064,88709,106006,31294,105706,11226,105832,31450,105684,11050,639275,268471,1
851,23247,33603,6,57061,4,33864,7,56931,3,12425,12879,21845,21605,12725,12360,22442,21729,306860,56948,299194,56147,300231,56481,302782,57155,546476,774889,758854,540222,539306,770052,767330,539122,526643,226250,682792,221361,519411,222464,680054,223625,85791,85309,60112,60208,84318,83702,59597,60259,47032,29452,47415,13067,46149,28676,45942,13209,301569,229278,0
852,16492,29121,2,50535,1,28871,0,51112,1,7576,7970,15031,15360,7707,7831,15182,15243,324584,46298,317627,45502,317187,46634,319017,45630,438990,673210,653181,436775,435077,664798,666742,432488,589483,191994,847128,187586,586817,186606,841359,186844,93954,94800,73331,71678,93098,92644,71963,71844,78280,23764,78396,9676,77553,23201,77192,9677,462312,211905,1
853,12276,22498,1,35330,0,22874,0,35648,1,6201,5891,11309,11274,5796,5982,10877,11297,235131,31619,235886,34111,236038,31299,235878,34406,334985,455971,458136,341158,337729,451482,449562,336418,439624,134182,605183,135651,442450,133700,596178,134212,61099,62038,56451,56388,61699,61869,56566,56407,56346,13890,55653,8080,55664,14306,56051,8165,337760,156010,1
854,21582,31464,7,50472,6,31359,9,50614,9,12260,12476,20182,20380,11855,12244,20356,20052,273395,50669,271770,53091,270052,50191,270665,54067,527088,713844,704954,529931,524577,701252,701262,531667,476352,209823,587485,208675,476631,206339,582612,208587,70877,71484,52241,51865,71343,71490,51980,51762,35228,24441,35231,12250,35554,24488,35225,12564,230410,206041,0
855,36974,50040,12,85055,14,49278,7,84892,12,20385,21130,34687,34645,20375,20499,34969,35074,443407,88221,441103,89499,439268,86828,438489,89977,846662,1187601,1169455,857114,842919,1175587,1162668,847749,748537,340007,942551,339661,750246,336702,935585,338635,117800,117798,83427,83131,117341,117226,82700,83023,54326,42902,54256,20381,54916,42636,55052,20268,370938,335990,0
856,54669,76318,14,119543,12,76498,21,118606,17,30341,30460,52890,51954,30216,30473,53058,52804,650000,125265,644916,135972,648055,125946,645583,136769,1263105,1660927,1634908,1262500,1257202,1661046,1636016,1262091,1098333,488518,1319725,486086,1090637,487710,1331713,485472,163307,163558,126048,126591,163409,162610,126852,127696,78080,55744,75754,32536,75485,55227,77385,32580,538340,475106,0
857,54265,77912,18,120139,20,77097,17,120134,21,30085,30837,52369,52330,29926,30430,52233,52032,654808,123999,654539,135366,653151,125679,653919,136338,1267037,1666975,1661615,1278523,1269104,1681925,1670004,1277959,1115964,489370,1356651,489639,1110880,488934,1373201,489482,165082,164560,128248,129014,164205,163632,128468,129380,79604,54514,78280,33019,78895,54869,79105,33172,543034,484327,0
858,42120,59914,10,98255,13,59721,10,97787,7,22876,23507,40189,39841,23695,23313,39842,40225,513341,98005,515944,104008,515878,99173,514830,103268,990747,1338846,1328616,1007575,999069,1359330,1349296,1003170,883773,390268,1098483,393722,895065,394024,1109298,392820,133234,133154,100284,100890,134278,133094,101223,101169,65837,46082,66023,24870,66704,46838,66788,24133,453683,391835,0
859,32762,45100,7,79707,8,44749,6,79304,4,17861,18145,31154,31106,17956,18088,30714,30906,403775,78070,406655,80134,404698,78501,405077,79210,766071,1073598,1081049,775177,766958,1092023,1083792,772121,701165,310150,889064,312357,703340,310047,899555,311765,111090,111050,77592,77465,111304,111333,77515,78141,54662,39850,54372,17684,54913,39675,54675,17448,363383,308999,0
860,21809,37058,1,64497,2,37022,1,64979,2,10193,10191,18993,18658,10305,10336,19179,18946,401749,60612,398010,57253,399730,60695,399717,57092,547439,840461,825314,547904,551184,843160,836480,553050,746132,239983,1056213,238235,742128,238637,1069443,239003,122783,124144,86205,85862,121912,123464,87058,87327,100229,31240,99901,12710,99936,30471,99905,12860,610456,266985,1
861,22672,31421,6,53461,5,31547,1,53118,6,12691,12677,21284,21265,12585,12648,21277,21035,269865,52616,273298,53967,270205,52138,270315,54172,522266,719388,725558,526774,518431,720842,718497,526949,464866,206463,587655,209182,467791,206293,591002,208124,71972,71968,51395,51603,72759,72047,51743,51730,35317,25122,35451,12603,35399,25229,35442,12259,241760,204855,0
862,39990,56786,17,94021,9,57204,10,93154,10,21938,22184,38102,37619,22156,22273,37629,37640,491757,91619,496467,96556,494452,92428,495825,96846,939540,1265273,1284299,956877,945937,1294811,1295243,953143,855013,371093,1060710,376472,862802,372451,1086777,375645,128650,127595,95513,96584,128516,127627,96637,96881,65085,44326,65050,22585,65189,44277,65541,22701,436873,377981,0
863,11118,21564,0,30756,1,21556,1,30625,0,5878,5762,9626,9939,5683,5733,9591,9699,214614,28222,213178,32004,213223,28565,213155,31776,323945,386966,388027,322495,323089,396263,391450,323920,418601,120323,518777,120017,414862,120848,521191,119717,51841,52084,53522,53014,51848,51765,52957,53158,51052,11064,51263,8120,50748,11050,50543,7844,308187,135251,1
864,35737,50062,10,83578,9,50063,11,83436,8,19885,19827,33255,33126,19889,20245,33407,33651,428581,83032,429623,85243,429697,84334,434479,86144,830841,1126297,1124179,834702,826772,1138948,1153192,838485,747125,332862,913255,333405,744873,331333,937928,336016,115533,113737,83429,82450,113430,112999,83411,83434,55649,40913,54615,20098,54737,40388,55880,19961,375669,330507,0
865,37593,51919,7,87333,10,51868,7,87521,10,21089,21371,35206,35344,20780,21368,35339,35293,447994,87621,452000,90549,452571,88277,453532,90393,868870,1182549,1193342,886033,868887,1206612,1209976,884016,777475,346836,956681,349932,780159,347588,977358,350791,120229,119034,86335,86870,119156,119153,87720,87869,57948,42564,56709,21185,56725,42697,58519,20947,382990,346400,0
866,48392,71059,19,109391,14,71700,9,109772,11,26895,27118,46157,45297,26752,27120,45775,45471,599943,110265,602130,119596,602398,111114,603530,120664,1166248,1519670,1504292,1181195,1168048,1520594,1524021,1178367,1051224,449119,1258840,449389,1049623,446458,1278767,448323,150265,149536,118361,118001,149792,149491,118455,118818,78173,49936,76337,28748,76790,49353,77758,29053,535770,449470,0
867,52429,77318,20,117118,14,77940,21,117508,19,28836,29422,50236,50028,29769,29094,50218,49942,661144,119566,660858,133398,665292,121533,669598,134473,1288214,1647364,1637694,1299465,1295747,1663842,1673144,1299734,1154781,486705,1377084,485914,1157834,486081,1418441,490488,164907,162748,132027,132462,162837,163089,132782,133216,87501,52976,85858,32679,86010,52390,88245,32158,617335,483611,0
868,37707,54394,8,90322,7,54263,9,90673,10,20843,21064,35479,34919,20879,20980,34702,35413,474587,87625,474869,91937,477285,88470,479289,92773,901887,1214336,1209375,912507,902209,1227988,1221638,914786,838002,356077,1033070,355655,840958,356697,1045476,357683,124596,124508,92912,93804,124360,124481,94428,95013,66579,41817,65730,21485,66328,41837,66419,21608,435471,363146,0
869,37297,52462,9,87252,11,52754,20,86803,5,20494,21034,34652,34465,20625,20908,34750,34271,465992,88500,464589,90526,468825,88941,467394,90928,888832,1206206,1196762,889550,895746,1216803,1205811,893700,816199,354901,1007016,353275,817113,356503,1021223,355232,123071,122744,90715,91556,121449,121473,91207,92306,64658,42103,63311,21071,64259,42798,64437,21396,447471,347621,0
870,46137,66585,21,106152,13,66320,15,105935,12,24913,25532,43310,43715,25213,25686,43835,43024,568257,106176,567860,113312,574589,105726,570824,113039,1095517,1464390,1442760,1107264,1112273,1471935,1446555,1110413,987238,426673,1210110,425825,992453,430531,1231381,428489,144895,145173,110166,110879,145299,144737,112080,112335,77116,48496,73815,26802,74528,47589,76766,26938,539224,427612,0
871,24474,42026,0,73154,2,42371,3,74446,3,11016,11059,21771,22159,11224,11271,22483,21650,469757,68260,464217,66472,474044,68113,473162,66844,637430,976478,961655,634426,641546,979212,979517,642195,874591,272866,1237422,270652,867068,276328,1258729,274220,137891,136991,107434,106551,135402,136160,108397,108454,119541,35156,117987,14035,116849,34354,118365,14041,714150,309714,1
872,23417,34323,4,54849,7,34438,5,55791,6,13127,12903,21199,21509,13372,13090,21510,21589,290421,54405,289662,54979,290460,54432,292789,55969,554868,752423,743119,553912,555509,752440,753669,563458,516279,221459,633924,218576,515049,220895,637873,221105,75997,75452,56343,56325,75491,76026,56402,56619,40640,26097,40314,12996,40562,25648,40314,13369,260947,227084,0
873,38618,56852,8,91740,7,56981,17,92510,9,21005,21095,35036,35636,21017,21133,35488,35207,485797,88172,485425,91854,485100,88403,491374,92159,912759,1231333,1235860,925373,917164,1242084,1240226,929105,869374,367994,1060960,368142,870300,368330,1073670,372626,128845,128511,95835,96734,127723,126833,96087,96388,69817,42179,69401,21576,69088,41748,69390,21935,440133,379450,0
874,37248,52566,13,87796,12,52799,10,88488,12,20658,20501,35432,34471,20672,21225,34732,34877,455868,86978,457590,89856,462047,89072,463379,90434,885511,1204284,1202270,901251,890462,1230244,1228442,897406,798665,349308,975522,349326,800736,354224,1008902,353861,119790,119389,86318,86782,119156,119001,88225,87802,61904,42717,59695,20736,60995,42587,61737,20973,418646,348321,0
875,17613,25871,5,40889,2,25325,2,40159,4,10050,9804,17120,16759,10143,10060,16888,16918,216069,40705,218780,44884,219117,41319,217809,44397,422481,554957,557015,438289,427028,566599,561666,431694,377708,162809,456693,164108,380150,164353,461697,166085,54865,54773,43119,43587,54456,54796,43447,43179,27535,18253,27481,10471,27541,18764,27674,10777,187561,160444,0
876,22595,38737,1,74409,2,38930,1,74551,2,9511,10019,19895,19503,9939,9868,19837,19673,435160,62482,431921,55668,434881,61648,433506,55341,548465,916281,895448,539986,541370,903878,892283,543933,794837,250245,1208871,247385,789875,248718,1213467,248016,131726,132832,98798,98555,131732,131955,99060,98732,118967,34369,117217,11924,117275,34038,117634,11980,709292,297365,1
877,13354,24204,0,43642,0,24509,2,43612,0,5867,5682,11430,11437,5643,5931,11114,11216,270712,33606,272291,33520,272615,34425,270027,32710,326088,493096,495685,334079,333917,506455,499449,327586,500074,140257,746838,142187,505864,141988,752660,140667,73729,72425,66051,66526,73417,73882,66880,66526,78769,16626,78699,7604,79155,16768,79445,7598,473059,182602,1
878,33395,44107,16,79662,9,44597,11,79403,8,18386,18381,31069,30546,18257,18650,31497,31297,399498,79817,398589,80721,399879,81566,402303,81991,759953,1068789,1071407,761293,751254,1080345,1093071,766832,691554,310142,881004,311246,685436,310955,890868,312987,110939,110287,78967,78670,110449,109808,78638,78978,53585,41398,53636,17999,53638,41282,53676,18035,365131,302472,0
879,39812,55719,8,93251,8,55661,9,92959,10,21948,22102,37888,37650,21857,22324,38146,37957,500122,96633,498064,99675,496698,96287,499071,100841,949215,1290291,1277234,959017,942016,1292221,1280859,955491,869455,377512,1072598,375314,858765,374448,1068864,377448,131360,131816,98012,97326,130262,130188,96712,98094,64553,45362,65720,23507,65209,44465,63090,23040,460132,362607,0
880,37451,52025,12,88127,8,52152,8,87904,8,20467,20490,34958,34935,20529,20821,35717,34887,459521,87660,455399,90861,460514,89142,460918,92537,863667,1185768,1173220,864904,869137,1194602,1182587,871384,803941,350985,988920,346998,797353,351272,1001923,353186,124339,123817,90814,90644,122863,122093,90596,91578,60475,42943,60100,20775,60381,42977,60507,21246,417970,347944,0
881,52769,77376,13,119820,20,77553,18,119252,7,28403,28992,49673,49456,28809,28983,49867,49601,659284,118626,654168,129732,657475,119082,653566,130711,1239243,1609503,1603041,1237982,1240054,1632047,1604661,1244328,1150483,480391,1374031,477353,1150401,479403,1373419,477231,164800,164280,130194,129653,164871,164275,130199,129824,91943,53242,93121,31612,92704,53052,92200,31551,641991,488204,0
882,49905,73200,12,112752,12,72384,10,112222,19,28198,28368,47817,47958,27742,28044,47750,47681,621914,116752,620961,124981,616579,115554,614900,125530,1198944,1556573,1565538,1199231,1193289,1541394,1539587,1194656,1076971,462234,1304666,461349,1072350,458709,1294376,460601,155364,155507,124533,123925,154765,153323,123670,124007,76596,50122,78120,30733,77903,50575,76984,30374,541887,455699,0
883,14514,26399,2,46607,0,26146,3,46708,2,6380,6403,12693,12662,6286,6505,12527,12499,290840,37377,286156,36465,287480,37200,287019,37000,368807,560036,553018,362939,365946,558988,553967,368802,537506,159391,789836,155454,534473,157162,791412,156263,80438,82164,67666,66759,81311,81575,67431,67089,80770,18638,80455,8278,80520,18368,80467,8350,482686,196918,1
884,14082,24440,0,46769,0,24409,3,46973,1,6114,6041,12789,12559,6152,6143,12573,12555,272412,36555,271592,35311,272852,36821,271393,35537,337234,536805,533282,339447,337790,534750,533438,340255,490530,149359,764035,148003,490808,148892,758284,149332,76514,76734,65184,64871,76799,76264,65080,64582,73857,18650,73994,7778,74146,18936,73659,7819,454913,192656,1
885,12693,22381,0,40469,1,22600,0,40152,2,5846,5732,11882,11717,5828,5816,11418,11495,245449,32319,246344,32841,245762,32244,246168,32829,315837,474248,475372,319602,317616,481701,474553,322988,448336,134699,670776,135786,444489,135876,661310,136267,66069,65794,58968,59185,66148,66318,59170,59360,63736,15158,64738,7685,64238,15341,63491,7359,397666,168036,1
886,13924,22827,1,40481,2,23035,3,41050,1,6733,6619,13410,13483,6893,7025,13740,13342,249612,36574,247867,38069,249875,36400,248011,38277,357656,529419,519474,361611,356615,523698,518605,356571,448911,149182,635106,149447,449422,149150,636902,147958,66874,66378,56420,56214,67080,67216,57146,56703,55633,17857,55153,8410,55576,17387,55433,8405,356869,167075,1
887,17347,30088,0,57940,4,29762,0,58121,1,7561,7622,15592,15556,7633,7442,15877,15801,333763,45407,330474,42861,330319,45957,330560,42782,416723,678149,666331,417700,419503,675209,680254,415527,602452,188335,930085,186242,605419,186669,929780,186671,96312,96983,77278,76558,95089,95252,77167,76736,90373,25563,91368,9271,91034,25045,90684,9034,555433,230741,1
888,18046,29671,3,57866,0,28970,1,58307,1,8272,8232,17383,17064,8067,8046,17095,17218,323263,50005,328269,46817,323069,49163,322371,46647,438388,720530,720778,447804,435521,709214,711122,445464,584550,198734,887421,200708,585660,197954,874566,197918,96918,96979,72228,72559,98183,97431,71429,71610,76271,27029,75771,9645,76275,26680,76442,9625,469924,223238,1
889,19232,30578,1,59551,4,30691,1,59403,3,8797,8912,17993,17919,8778,8832,17796,18316,345062,53239,343941,51199,346024,53377,344759,51171,478803,771071,764258,475716,480384,773007,759332,478162,623542,211981,925527,210731,622985,211726,930816,210304,102314,102804,76835,76783,101690,101722,76938,76456,80974,28638,80275,10338,80322,28796,80957,10419,506962,229597,1
890,19599,32257,2,62240,2,31925,1,62689,1,8646,8762,17445,17339,8518,8603,17214,17329,363889,53156,364218,49638,364497,53329,362102,49935,474445,765460,767487,475660,469710,779540,771103,475281,660673,213864,1003246,215307,655669,212974,1006600,213338,107367,108437,82106,82184,109273,108070,82090,82467,94036,29003,94044,10275,93727,29182,94714,10162,576406,245040,1
891,14827,24440,1,43524,1,24292,4,43278,2,6814,7112,14416,14104,6952,7208,14436,14445,263107,39329,261487,40217,261739,39131,261106,40642,371376,558754,555909,371841,365828,558782,550924,370939,468747,156140,678853,155897,467316,155011,675906,154723,73074,73799,60090,60238,74035,74064,59678,59254,59051,19209,59532,8889,59250,19136,59212,8962,372366,176216,1
892,18328,28650,6,54749,0,28934,2,55044,3,8756,8663,17980,18252,8745,8735,18121,18150,314369,50607,312815,49418,311268,51346,311297,49046,442363,708187,707341,444160,442789,714745,708559,446473,545067,197773,820394,196901,549166,195613,816312,195809,93185,93822,67412,67362,93296,93022,68238,68003,64979,26805,65380,10604,65592,26987,65378,10445,409304,215620,1
893,46712,65278,18,104487,17,64897,23,104294,10,25980,26151,44896,45116,25832,26092,45309,45107,560517,108540,561490,116136,557439,109480,556102,117370,1088617,1456708,1458952,1094461,1080853,1476799,1458559,1093528,949220,426033,1161385,426749,944293,425405,1168104,426113,143915,144622,107277,107743,144794,144132,107404,107501,65420,51193,65543,27047,66328,50820,65744,26801,450277,412394,0
894,29702,40550,6,71573,12,40858,9,71383,8,16187,16741,27659,28033,16256,16781,28586,28123,380424,74486,378692,73353,382354,73837,380855,73232,683731,989482,984175,693124,685201,979863,973417,684173,663577,284886,836875,284243,664295,283417,836791,283787,105903,105173,72011,72020,103755,104010,72260,72120,58785,37856,55924,16274,56001,37174,59323,16110,438176,278604,0
895,15689,27913,0,48877,0,28038,1,49025,0,7103,7208,13898,13988,7197,7093,14367,14188,314528,42035,307027,41285,307403,42713,310728,42067,406569,619503,606568,398437,401133,609841,614752,407508,574228,175901,849774,169969,562129,170738,835898,173875,88408,89675,71810,71154,86988,86975,70940,71240,84355,21708,84631,9091,82777,21129,82640,9076,502647,210536,1
896,14574,25216,1,44790,0,24802,2,44219,1,6700,6548,13102,13215,6642,6765,13329,13199,273064,37507,272543,37190,270482,37437,268581,37156,357305,551020,545006,360041,357041,545144,540538,358010,486569,153818,741692,153986,489883,153435,722738,153951,73304,73779,63386,63305,74109,74415,63073,62181,67550,18449,69529,8465,69549,18354,68651,8249,420211,186739,1
897,15446,25496,1,44803,2,25162,1,44976,1,7419,7711,14577,14974,7350,7460,14770,14612,265181,40004,263669,40323,263014,40349,261032,40539,383178,578975,570079,384168,381963,579151,562257,388108,475770,163657,681250,162487,476570,163381,676432,161444,74580,74703,59730,59747,74518,74364,58883,58627,55218,20123,55771,9138,55327,19783,55357,9292,338702,182355,1
898,13440,24110,0,39638,2,23946,1,39686,1,6458,6428,12160,12015,6457,6628,12089,12119,250654,33532,249439,34381,249564,33779,246918,34250,334899,488243,485848,334909,335281,490738,484991,337512,460406,140909,656734,140575,458531,141245,643300,140062,66506,67062,57923,58233,66513,66508,58062,57475,62818,16086,64015,8345,63693,15975,63157,8355,393294,170618,1
899,14502,26088,3,43950,2,26181,2,43882,0,6504,6517,12288,12143,6297,6702,12470,12006,288067,36582,288885,36118,288453,37451,283624,35721,358302,529423,529645,363729,366958,533356,526075,358328,531311,149330,768151,149929,543153,150719,751286,148737,72798,73456,68100,68601,74196,74299,68040,67020,83452,18859,85303,8277,85279,18668,83966,8181,513891,187188,1
900,23948,37570,3,65766,2,37259,2,65895,3,11843,11948,22308,22523,11852,11809,22403,22313,399047,68372,398734,67071,399728,68109,396671,66761,605027,909857,908453,605075,600699,910227,898827,609532,727209,260550,1001974,259790,719131,260467,989921,259023,120558,121583,86553,86091,122071,122081,86333,85713,80740,35664,79800,14000,80165,35672,80672,14121,501956,266845,1
901,12251,20944,0,35321,1,20699,2,35005,2,6095,6104,12249,12184,6100,6161,12642,12121,222054,32264,218277,34911,216969,32227,218860,34856,324621,470718,460818,322432,321321,464103,462084,323786,393989,133630,553259,131547,388210,131106,548656,131663,59167,59585,49683,49650,58105,57756,49083,49669,44990,14719,44867,8038,44655,14670,44394,7728,275672,143737,1
902,20103,31846,2,63621,1,31880,2,63525,0,9029,9210,19087,18912,8920,9079,19006,19180,356334,55956,353931,51657,351243,55487,351779,52189,468736,800344,799437,468720,467490,788624,780835,469506,618379,216798,994562,215231,614205,213498,963754,213861,109892,110870,78025,77969,110696,109722,77047,77113,83982,31436,84114,10535,84355,31593,83034,10566,520998,247994,1
903,21425,32009,3,63579,4,32332,3,64057,2,10420,10171,20998,21206,10005,10232,21344,20943,356998,59504,356805,56751,353797,58539,353781,56951,506617,842933,844029,513480,506177,826351,825695,511421,623057,231242,939018,231180,620228,228254,918689,229470,109230,110555,74856,74849,110449,108893,73772,74406,72519,32617,72854,11456,72265,33023,72072,11615,453935,246314,1
904,14412,23062,2,39799,2,23023,0,39754,0,7215,7272,13938,13844,7103,7068,14219,14303,238540,37691,238679,39611,235262,36780,237103,39381,356246,523136,528456,358963,353847,516590,520963,357023,422339,148677,596669,149543,421026,147111,582939,148323,66297,66538,52323,52487,66257,65771,51363,51499,46160,17770,46763,8890,46892,17754,46372,8750,289941,160165,1
905,15816,26160,0,46251,2,25632,1,46380,2,7901,7605,14681,15179,7505,7814,15156,15105,278722,43031,279411,43534,275579,42439,275697,43266,400849,598148,605092,401947,398030,594400,596521,399799,497087,169971,715093,171533,494838,167691,700982,168788,78765,79068,62192,62072,79873,79271,61378,60751,58343,21233,59128,9631,59059,21320,57882,9555,362616,187145,1
906,15799,25476,0,43902,1,25625,1,44014,0,7704,7734,15433,15230,7635,7742,15472,15414,267323,42236,265622,43625,264456,42078,263920,43927,404541,601611,597532,410014,399478,592084,587758,402708,478784,169114,678901,169247,479047,168211,656040,166640,75879,76459,58147,57970,76696,75192,57191,57003,52951,20622,53435,9565,53050,20368,52824,9426,331158,179529,1
907,16199,27010,1,46922,0,27267,2,46638,2,7800,7880,15581,15331,8021,7823,15218,15493,280359,43083,280230,44074,283207,43518,280738,43767,402998,610150,608127,409159,410326,611100,606630,406279,507247,170928,725210,170947,512708,171995,714853,170529,79562,80448,62083,61913,80341,80251,62234,61428,62248,21870,61940,9867,61498,21796,62449,9800,388723,190309,1
908,48851,67201,16,107268,13,66438,16,107094,19,27496,27673,47656,46525,27390,27388,47253,47358,571819,113963,568344,119435,566183,113855,563756,121845,1115606,1491879,1475526,1110340,1096933,1489412,1476285,1102498,947411,438496,1166207,433880,942063,433076,1153723,433235,146898,146872,109427,110306,146486,146033,109769,109801,62507,53672,62244,28718,62803,52808,62574,28736,437136,421235,0
