,0,1,2,3,4,5,6,7,8,9,10
244,212638,47076,37654,16362,38092,25247,11525,30347,43092,229167,1
245,131129,29282,23699,9509,20886,14127,7545,17321,26266,147244,1
246,125056,28635,20853,8846,19420,13204,7010,16874,27015,144735,1
247,113271,28975,18223,7828,19414,14183,6711,17048,25841,126362,1
248,266587,69146,54202,24089,52688,31792,16423,42073,60786,289990,1
249,405155,98189,75129,34803,82020,51787,23188,69151,93773,450741,1
250,242825,58771,52381,20010,43893,32780,17824,39163,53953,267840,1
251,235832,59828,44151,19375,43373,28817,14502,33249,52525,248636,1
252,251020,66027,45233,23774,45899,26158,14324,37240,59114,280619,1
253,142672,32285,23264,10541,21884,15405,7971,17264,30664,155778,1
254,245128,55132,49160,24009,47168,26045,15381,37384,53032,281609,1
255,171166,39906,27331,12459,27241,18344,9550,21761,36050,190688,1
256,112694,25404,18830,8130,18389,12673,6331,15756,23548,125349,1
257,200777,49956,30782,13981,31007,21862,10555,23301,42090,214665,1
258,302154,66500,64710,30313,58519,34045,19947,51083,64737,346328,1
259,109132,26833,18421,7997,17188,12961,6557,14008,23443,115204,1
260,166349,37171,28732,12504,26564,19292,9900,23676,36299,194009,1
261,164101,38200,29913,11616,25703,18948,10039,22536,35526,193306,1
262,149226,43199,28408,14722,36117,14475,7651,23699,36793,197134,1
263,200178,58141,44868,15366,36148,27346,14492,34542,48017,210566,1
264,145087,36978,29431,12478,26633,17768,9836,22885,32335,159625,1
265,81888,21834,22915,7646,15299,10083,6511,18852,18707,94249,1
266,188264,43896,43666,20545,36101,20012,13268,33501,41386,222913,1
267,242988,70172,38877,16534,42888,27019,11592,31363,66085,281922,1
268,136729,40472,30201,10621,26559,20413,10446,24553,32389,143777,1
269,248163,53138,53483,25098,49584,27655,16138,40749,52486,284450,1
270,179486,46140,31923,14435,33388,22006,10099,25390,40344,188149,1
271,134162,30535,23327,9924,22738,14919,7810,19088,28388,149941,1
272,279301,77062,46727,19997,48605,38557,16903,38337,64717,288322,1
273,204783,56307,28726,13954,32205,22153,9748,23431,46139,219962,1
274,142806,31877,24566,10479,20082,14291,8679,18647,29291,157010,1
275,181838,53606,34777,13202,32815,23912,11790,28131,43629,189164,1
276,144319,32419,26529,10730,23566,15215,8679,20515,29084,162032,1
277,241101,58077,50503,19761,41813,29095,16438,36476,49759,263377,1
278,190668,42437,33417,14781,31306,20994,11025,27312,40448,214300,1
279,162277,37150,26100,11725,27453,18085,8427,21836,34451,185488,1
280,206489,49028,42747,17134,37194,25596,13128,31427,43231,223690,1
281,161086,37462,26932,10871,23768,17033,9214,21160,34065,179113,1
282,177035,44183,39578,15364,31594,20496,12397,28851,38460,197226,1
283,130117,29467,22531,9767,21830,14503,7582,17742,27431,146038,1
284,347065,97366,72740,31983,74135,45570,23261,59533,87563,388048,1
285,154239,35735,24423,10465,24776,17000,8054,20572,31200,174272,1
286,155728,40495,61136,14294,93507,51009,8817,87013,40817,199824,1
287,185491,46143,37794,14430,36203,24881,11851,31603,40756,197536,1
288,156367,40510,24246,10826,24934,18114,9170,20051,34196,163858,1
289,156493,38961,24012,11106,24180,18069,9062,19633,34590,166166,1
290,130386,32643,22582,10423,22413,14219,7118,17144,28610,139934,1
291,153646,32966,27732,11478,25921,17512,8861,22217,30667,172808,1
292,202487,53861,40514,16659,37483,25322,13044,31887,46279,220592,1
293,192679,43175,33829,16907,37040,22686,10600,29721,42769,211106,1
294,154693,34694,26065,11444,24813,17669,8855,20213,33133,172229,1
295,295626,74469,56163,23452,55184,37531,17968,43644,65830,313173,1
296,160468,35864,35539,12782,31315,19942,9507,30518,33198,182291,1
297,168423,38707,27823,11829,27833,18722,9134,22489,35717,189211,1
298,242792,60448,47925,19350,45497,31263,15187,39344,53044,259230,1
299,321502,89119,74321,28536,68496,49616,24450,60423,78550,340091,1
300,253769,62344,45771,20141,44170,31330,15179,34696,54868,268708,1
301,156306,36144,29206,15430,29387,16278,9509,23407,34374,179879,1
302,276245,67339,54731,26776,54670,33127,17598,47010,68079,322105,1
303,233389,54437,37551,17588,38571,24997,12603,28684,48522,247082,1
304,188987,49097,32811,12368,39457,27335,9961,33986,40833,204141,1
305,141703,42352,28700,11915,26343,17985,9779,22726,35524,156029,1
306,111434,29368,21159,10010,21440,12674,6517,16481,26398,123911,1
307,163723,35779,34726,17234,33197,17707,10579,26547,35703,191589,1
