,0,1,2,3,4,5,6,7,8,9,10
393,130186,25656,26377,28257,27966,42640,35481,36283,55978,282376,1
394,149244,23614,29668,32743,37847,54639,39627,35234,64967,288129,1
395,120095,22523,24304,26613,23691,35660,31964,33007,50357,270762,1
396,99363,22552,23950,26450,32828,43325,31023,30434,45679,197356,1
397,99448,18305,22747,24658,31187,42683,29725,26752,43615,187728,1
398,64503,11010,13817,15505,19914,27170,18531,15560,28680,117086,1
399,127477,35748,31699,36955,35607,50503,46627,48481,58175,310552,1
400,99276,16651,18714,21090,24555,34030,27548,23486,44054,195940,1
401,107755,19746,20531,24163,22882,33182,29886,25883,46874,226666,1
402,99435,16397,21212,23388,27993,39450,27465,23819,43447,182738,1
403,114131,18050,25364,37102,36417,51313,50604,33183,60806,262694,1
404,101139,19987,18676,21119,23433,31837,26977,25572,43777,215867,1
405,104918,16920,22321,25506,31996,42380,28565,24123,46589,189674,1
406,112285,18565,22516,25178,30855,42943,29148,25488,47680,215198,1
407,138078,24122,28742,30792,37549,52574,36880,34969,59830,275312,1
