,0,1,2,3,4,5,6,7,8,9,10
259,31246,43046,18357,22775,28942,28581,24058,44602,40923,69214,1
260,49818,65910,25815,32007,40450,42396,37638,70615,77840,112007,1
261,49069,65592,25687,32092,41281,43712,37071,71673,73896,109815,1
262,35887,58917,19714,35449,40177,56859,39125,67043,85392,112861,1
263,57872,74238,36157,51351,67419,70233,53939,79463,72381,126611,1
264,45368,55648,24127,30954,38066,43041,36042,60827,59154,99829,1
265,26037,32995,14305,19665,23273,26583,21855,35009,37552,60710,1
266,58785,75562,29170,37072,38929,49534,46631,79109,98612,150148,1
267,54437,97218,34893,57009,93821,86855,63021,102471,96158,143557,1
268,39683,50519,27037,36704,45790,46714,38559,52801,52866,85487,1
269,78361,100220,38751,47832,50301,61894,58621,105392,118588,190984,1
270,50629,69462,28905,39027,51984,53752,42519,72110,68546,114426,1
271,37971,55135,20508,26639,33643,34174,28758,58577,55862,89565,1
272,75440,105438,52265,68614,89630,84301,68938,107431,101968,164503,1
273,52444,79512,31879,45017,64723,59813,43350,83965,74545,122160,1
274,42581,56822,20215,25651,34113,34573,28977,59919,57252,97625,1
275,49798,67756,32756,46094,63213,62307,45892,71538,63426,110084,1
276,43056,57615,20906,26974,34943,36319,29843,61902,61218,100312,1
277,75742,93008,39481,49408,58184,65909,57039,101350,98670,167609,1
278,55267,77172,28607,36692,46867,47758,41233,81212,81902,129978,1
279,44735,65472,23562,32223,41463,43919,34424,70815,68279,108100,1
280,64060,80903,33749,43052,50708,56065,48524,85980,83912,142711,1
281,46792,64592,23828,30981,40907,40787,33816,70386,62455,106160,1
282,56287,68684,28897,36386,44457,51196,43973,76352,73692,125260,1
283,38168,51781,19760,25643,32525,33675,27946,55152,54532,87826,1
284,100296,130290,62678,87213,109647,117290,97568,136775,153409,232098,1
285,42432,62626,23214,30254,38902,40133,30665,71578,60681,100251,1
286,35212,63503,41213,85585,87228,110226,63330,73662,85153,107528,1
287,55520,71391,34054,42716,51807,55141,45887,74571,74523,121078,1
288,42089,59850,25804,35150,44987,44134,35239,62588,56512,95919,1
289,43284,61063,25857,33344,43259,41389,34649,62652,58989,97786,1
290,36672,51472,20339,26808,35747,35977,28108,53148,50481,86720,1
291,47381,61395,23024,28822,35571,37731,32429,66981,64903,105571,1
292,57420,77545,34458,47464,58013,62336,51365,82256,81825,135446,1
293,54615,77889,30637,40893,48261,51080,43051,79576,80807,133703,1
294,46185,61429,23804,29341,37204,38603,33651,66173,63860,103558,1
295,86516,115357,49800,64805,82350,85765,70930,121930,113972,191615,1
296,48320,66495,24980,33481,41639,44899,36344,71887,69807,113572,1
297,47092,67335,25176,33780,42887,44061,35849,74784,67807,111117,1
298,73055,94852,42607,53963,65073,69362,59770,100780,93666,160952,1
299,97640,119671,64322,83805,98438,109349,94633,123486,129484,214276,1
300,73596,99227,41808,53063,66915,69964,59253,102726,98977,165447,1
301,46212,62022,23628,31167,34903,41577,36931,64138,73878,115464,1
302,81305,107804,45608,61070,72491,80971,70348,113107,135349,199627,1
303,66316,94176,35280,45223,59130,59329,49106,97577,87986,149301,1
304,47087,77448,37968,53496,59756,58455,43170,83555,68376,109665,1
305,39309,53106,25099,35845,46314,48675,38951,55662,56552,93543,1
306,31862,43413,17918,25040,32273,34192,27035,46476,45439,75744,1
307,51060,65857,24570,31931,33355,41941,38760,69338,82689,127283,1
308,54542,88632,35250,48483,67548,59478,44300,91978,76120,126405,1
309,36560,54137,23072,32842,47456,44058,31846,56019,47264,82938,1
310,65495,113923,42442,71796,100956,112715,82873,113717,148855,194780,1
311,37722,74326,26655,42618,69508,61456,45942,76647,70484,107506,1
312,30148,42250,17526,21805,28811,28038,23057,42870,42068,69027,1
313,50710,80352,31382,43933,61126,55001,41109,86024,68323,116408,1
314,27057,39200,15180,20692,29061,28354,20974,41390,35493,62087,1
315,43156,58143,21034,25288,33384,33117,28415,63950,55750,95491,1
316,67247,115197,50624,74958,102856,99881,74906,122466,115611,166974,1
317,72142,103159,46746,60803,75419,74828,61266,107448,100083,164410,1
318,56733,73100,30209,44724,56699,68403,51339,81567,84945,140409,1
319,62930,109568,40156,67597,101590,107312,73393,118486,111211,175437,1
320,123688,165405,77420,102428,139177,138425,109612,166700,168553,270864,1
